,ent,type
12593,Model Risk Management,LANG_FRAM
12594,establishing and operating compliance assessment,H_SKILL
12595,cloud,LANG_FRAM
12596,AWS,LANG_FRAM
12597,Azure,LANG_FRAM
12598,GCP,LANG_FRAM
12599,AI,LANG_FRAM
12600,Python,LANG_FRAM
12601,R,LANG_FRAM
12602,Java,LANG_FRAM
12603,Bachelor’s,REQUIREMENT
12604,Master’s degree,REQUIREMENT
12605,cloud,LANG_FRAM
12606,Strategy,S_SKILL
12607,Advanced Technology and Intelligent,H_SKILL
12608,AI,LANG_FRAM
12609,Python,LANG_FRAM
12610,SQL,LANG_FRAM
12611,AI,LANG_FRAM
12612,NLP,H_SKILL
12613,AI,LANG_FRAM
12614,NLP,H_SKILL
12615,collaboration,S_SKILL
12616,Leading and managing a team,H_SKILL
12617,AI,LANG_FRAM
12618,NLP,H_SKILL
12619,AI,LANG_FRAM
12620,exploratory research,H_SKILL
12621,AI,LANG_FRAM
12622,transparency,S_SKILL
12623,AI,LANG_FRAM
12624,AI,LANG_FRAM
12625,conference attendance,S_SKILL
12626,AI,LANG_FRAM
12627,AI,LANG_FRAM
12628,AI,LANG_FRAM
12629,knowledge in machine learning methods,H_SKILL
12630,Natural Language Processing,H_SKILL
12631,NLP,H_SKILL
12632,Large Language Models,LANG_FRAM
12633,text processing,H_SKILL
12634,Python,LANG_FRAM
12635,mentorship,S_SKILL
12636,AI,LANG_FRAM
12637,interest in healthcare applications,H_SKILL
12638,AI,LANG_FRAM
12639,NLP,H_SKILL
12640,"interpersonal, teamwork",S_SKILL
12641,collaboration,S_SKILL
12642,translate complex concepts,H_SKILL
12643,communicate effectively,S_SKILL
12644,collaborative,S_SKILL
12645,Git,LANG_FRAM
12646,Bitbucket,LANG_FRAM
12647,SQL,LANG_FRAM
12648,PostgreSQL,LANG_FRAM
12649,Python,LANG_FRAM
12650,passionate,S_SKILL
12651,ETL/TEL solutions,H_SKILL
12652,Diagnose & resolve issues,H_SKILL
12653,data integration by working with development teams,H_SKILL
12654,improve and advance reporting systems,H_SKILL
12655,present recommendations,S_SKILL
12656,APIs,LANG_FRAM
12657,"utilizing third-party packages, libraries and datasets",H_SKILL
12658,create statistical analytics,H_SKILL
12659,2:1,REQUIREMENT
12660,MySQL,LANG_FRAM
12661,MS Server SQL,LANG_FRAM
12662,relational database languages,H_SKILL
12663,APIs,LANG_FRAM
12664,Python,LANG_FRAM
12665,Rust,LANG_FRAM
12666,analytical,S_SKILL
12667,MS Office,LANG_FRAM
12668,Excel,LANG_FRAM
12669,ETL/TEL solutions,H_SKILL
12670,APIs,LANG_FRAM
12671,statistical analysis,H_SKILL
12672,Organised,S_SKILL
12673,work as part of a team,S_SKILL
12674,cloud,LANG_FRAM
12675,programming,H_SKILL
12676,application engineering,H_SKILL
12677,Cloud,LANG_FRAM
12678,AWS,LANG_FRAM
12679,Google Cloud,LANG_FRAM
12680,programming,H_SKILL
12681,testing,H_SKILL
12682,application engineering,H_SKILL
12683,cloud computing,LANG_FRAM
12684,2:1,REQUIREMENT
12685,degree,REQUIREMENT
12686,PhD,REQUIREMENT
12687,passion,S_SKILL
12688,motivation,S_SKILL
12689,verbal and written communication skills,S_SKILL
12690,problem solving,S_SKILL
12691,time management skills,S_SKILL
12692,quickly adapt to new situations,S_SKILL
12693,implementation,H_SKILL
12694,system implementation,H_SKILL
12695,validation,H_SKILL
12696,engaging team members,S_SKILL
12697,understanding within quality aspects,H_SKILL
12698,clincal trials,S_SKILL
12699,communicate,S_SKILL
12700,evaluate,S_SKILL
12701,Identify/write system test,H_SKILL
12702,Bachelor’s degree,REQUIREMENT
12703,degree,REQUIREMENT
12704,advanced degree,S_SKILL
12705,developing use cases,H_SKILL
12706,user interface specifications,H_SKILL
12707,IT skills,S_SKILL
12708,creating and maintaining automation test,H_SKILL
12709,run the automation tests,H_SKILL
12710,evaluate,S_SKILL
12711,implement manual test cases,H_SKILL
12712,design test plans and analyze functional,H_SKILL
12713,Bachelor’s degree,REQUIREMENT
12714,analytical skills,S_SKILL
12715,knowledge of application functions,H_SKILL
12716,attention to detail,S_SKILL
12717,project management skills,S_SKILL
12718,analysing,H_SKILL
12719,analyse and interpret patterns from data sets,H_SKILL
12720,written and verbal command of English,S_SKILL
12721,problem-solving,S_SKILL
12722,analytical,S_SKILL
12723,quantitative skills,S_SKILL
12724,ability to work with London,S_SKILL
12725,based communication skills,H_SKILL
12726,Number:200540457,LANG_FRAM
12727,problem solving,S_SKILL
12728,coding,H_SKILL
12729,technical analysis,H_SKILL
12730,"Create and execute test plans, test cases",H_SKILL
12731,data validation,H_SKILL
12732,aggregates,S_SKILL
12733,Design and develop new internal tools and testing frameworks,H_SKILL
12734,communication,S_SKILL
12735,Provide timely and accurate QA status and progress updates,H_SKILL
12736,Mentor and supervise onsite,S_SKILL
12737,Coding,H_SKILL
12738,Python,LANG_FRAM
12739,Swift,LANG_FRAM
12740,SQL,LANG_FRAM
12741,Scala Hands,LANG_FRAM
12742,XCUI,H_SKILL
12743,Xcode,LANG_FRAM
12744,CSS,LANG_FRAM
12745,HTML,LANG_FRAM
12746,JSON,LANG_FRAM
12747,Selenium,LANG_FRAM
12748,Appium,LANG_FRAM
12749,Spark,LANG_FRAM
12750,Hadoop,LANG_FRAM
12751,verbal and written communication,S_SKILL
12752,analytical,S_SKILL
12753,problem solving,S_SKILL
12754,Bachelors degree,REQUIREMENT
12755,AI,LANG_FRAM
12756,AI,LANG_FRAM
12757,enthusiastic,S_SKILL
12758,AI,LANG_FRAM
12759,willingness to learn,S_SKILL
12760,analytical,S_SKILL
12761,handling,S_SKILL
12762,software engineering concepts,H_SKILL
12763,machine learning,LANG_FRAM
12764,machine learning,LANG_FRAM
12765,Python,LANG_FRAM
12766,PyTorch,LANG_FRAM
12767,Tensorflow,LANG_FRAM
12768,Scikit,LANG_FRAM
12769,"Understanding of, including published work within, related academic",H_SKILL
12770,NLP,H_SKILL
12771,ML,LANG_FRAM
12772,NLP,H_SKILL
12773,Reinforcement Learning,H_SKILL
12774,Master’s degree,REQUIREMENT
12775,Postgraduate,REQUIREMENT
12776,passionate,S_SKILL
12777,drainage modelling,H_SKILL
12778,resilience / security of supply &,H_SKILL
12779,quality modelling,H_SKILL
12780,bachelor’s degree,REQUIREMENT
12781,Careers.UK&I@stantec.com,S_SKILL
12782,"design, deliver and manage the development",H_SKILL
12783,Understand and optimise the end-,H_SKILL
12784,-end tracking & insight gathering implementation process,H_SKILL
12785,Collaborate,S_SKILL
12786,Google Analytics,LANG_FRAM
12787,Google Big Query (GBQ),LANG_FRAM
12788,Collaborate,S_SKILL
12789,testing protocols,H_SKILL
12790,Develop,H_SKILL
12791,communicate,S_SKILL
12792,Collaborate,S_SKILL
12793,develop and execute tests,H_SKILL
12794,Guide user data insights,H_SKILL
12795,reports and presentations,S_SKILL
12796,"updated on industry trends, emerging tools, and best practices",H_SKILL
12797,Bachelor’s degree,REQUIREMENT
12798,Master’s degree,REQUIREMENT
12799,Google Analytics,LANG_FRAM
12800,Google Big Query (GBQ),LANG_FRAM
12801,SQL,LANG_FRAM
12802,Python,LANG_FRAM
12803,knowledge of business intelligence tools like,H_SKILL
12804,PowerBI,LANG_FRAM
12805,Tableau,LANG_FRAM
12806,insightful and problem-,S_SKILL
12807,keen attention to detail,S_SKILL
12808,communication and collaboration skills,S_SKILL
12809,technical stakeholders,H_SKILL
12810,problem solver,S_SKILL
12811,curious,S_SKILL
12812,proactive,S_SKILL
12813,deliver actionable insights,H_SKILL
12814,dynamic,S_SKILL
12815,commercial acumen,S_SKILL
12816,problem solver,S_SKILL
12817,committed,S_SKILL
12818,continuous learning,S_SKILL
12819,aware,S_SKILL
12820,motivated,S_SKILL
12821,collaborate,S_SKILL
12822,Collaboration,S_SKILL
12823,location analytics,H_SKILL
12824,Develop sales forecasting models,H_SKILL
12825,Identify/discern statistical relationships,H_SKILL
12826,reports and presentations,S_SKILL
12827,communicate,S_SKILL
12828,maintain data sets,H_SKILL
12829,Undergraduate degree,REQUIREMENT
12830,coding,H_SKILL
12831,SQL Server,LANG_FRAM
12832,Python,LANG_FRAM
12833,R,LANG_FRAM
12834,geospatial analytics,H_SKILL
12835,MapInfo Pro,LANG_FRAM
12836,QGIS,LANG_FRAM
12837,PostGIS,LANG_FRAM
12838,SQL Server spatial,LANG_FRAM
12839,work independently,S_SKILL
12840,work in a self-directed work environment,S_SKILL
12841,organized,S_SKILL
12842,disciplined,S_SKILL
12843,power &,LANG_FRAM
12844,maintenance,H_SKILL
12845,strive for high quality as,S_SKILL
12846,Enthusiastic to learn quality processes,S_SKILL
12847,Report on progress,S_SKILL
12848,VMware,LANG_FRAM
12849,report writing skills,S_SKILL
12850,analytical,S_SKILL
12851,presentation skills,S_SKILL
12852,Degree,REQUIREMENT
12853,HND,REQUIREMENT
12854,Bachelor's degree,REQUIREMENT
12855,"agile methodologies, and test",H_SKILL
12856,technical reviews,H_SKILL
12857,VCATS,H_SKILL
12858,REST,LANG_FRAM
12859,VCATS,REQUIREMENT
12860,IDE,LANG_FRAM
12861,Degree,H_SKILL
12862,software development,H_SKILL
12863,software design,H_SKILL
12864,API,LANG_FRAM
12865,ensure risks / issues,H_SKILL
12866,collaborating,S_SKILL
12867,written and verbal communication skills,S_SKILL
12868,Java,LANG_FRAM
12869,RESTful web,LANG_FRAM
12870,Jenkins,LANG_FRAM
12871,continuous integration Apache,H_SKILL
12872,build automation,H_SKILL
12873,JUnit,LANG_FRAM
12874,software configuration,H_SKILL
12875,TFS,LANG_FRAM
12876,Git,LANG_FRAM
12877,Google Test,H_SKILL
12878,JUnit,LANG_FRAM
12879,C++,LANG_FRAM
12880,COM,LANG_FRAM
12881,C#,LANG_FRAM
12882,WPF,LANG_FRAM
12883,Windows Development,LANG_FRAM
12884,Windows,LANG_FRAM
12885,Windows 10,LANG_FRAM
12886,Windows Server,LANG_FRAM
12887,XML,LANG_FRAM
12888,XSLIT,H_SKILL
12889,AngularJS,LANG_FRAM
12890,ASP.NET,LANG_FRAM
12891,MVC,LANG_FRAM
12892,SSL,LANG_FRAM
12893,HTML,LANG_FRAM
12894,SQL,LANG_FRAM
12895,Microsoft SQL,LANG_FRAM
12896,WiX,LANG_FRAM
12897,Python,LANG_FRAM
12898,Javascript,LANG_FRAM
12899,Bachelor,REQUIREMENT
12900,Master degree,REQUIREMENT
12901,AI,LANG_FRAM
12902,AI,LANG_FRAM
12903,develop,H_SKILL
12904,analyse the cell and tissue morphology,H_SKILL
12905,AI,LANG_FRAM
12906,creative,S_SKILL
12907,fast,S_SKILL
12908,develop,H_SKILL
12909,"Design, develop and implement advanced deep",H_SKILL
12910,learning models,H_SKILL
12911,Collaborate,S_SKILL
12912,identify opportunities for data-,H_SKILL
12913,driven,S_SKILL
12914,interpretable algorithms,H_SKILL
12915,Develop,H_SKILL
12916,maintain scalable data,H_SKILL
12917,Communicate results,S_SKILL
12918,publicly,LANG_FRAM
12919,machine learning,LANG_FRAM
12920,PhD,REQUIREMENT
12921,deep learning,H_SKILL
12922,analysing large image datasets,H_SKILL
12923,work independently,S_SKILL
12924,part of multidisciplinary team,S_SKILL
12925,communication,S_SKILL
12926,collaboration,S_SKILL
12927,programming skills,S_SKILL
12928,Python,LANG_FRAM
12929,PyTorch,LANG_FRAM
12930,knowledge of cancer biology Expertise in multimodality integration which includes histology data,H_SKILL
12931,machine learning,LANG_FRAM
12932,building relationships,S_SKILL
12933,communicate,S_SKILL
12934,attention to detail,S_SKILL
12935,AI,LANG_FRAM
12936,passionate,S_SKILL
12937,machine learning,LANG_FRAM
12938,developing,H_SKILL
12939,deploying,H_SKILL
12940,power transmission,H_SKILL
12941,thinking,S_SKILL
12942,S/4,LANG_FRAM
12943,OT hardware and software applications,H_SKILL
12944,Microsoft,LANG_FRAM
12945,SAP,LANG_FRAM
12946,SAP PM,LANG_FRAM
12947,SAP,LANG_FRAM
12948,S/4,LANG_FRAM
12949,Bachelor’s degree,REQUIREMENT
12950,SQL,LANG_FRAM
12951,SAP,LANG_FRAM
12952,knowledge of manufacturing operations and processes,H_SKILL
12953,Colorado,LANG_FRAM
12954,Bachelor's,REQUIREMENT
12955,onsite/ on-,S_SKILL
12956,Provide expert support,H_SKILL
12957,Microsoft Office,REQUIREMENT
12958,Outlook,H_SKILL
12959,Excel,LANG_FRAM
12960,cloud,LANG_FRAM
12961,ensuring efficient printing solutions,H_SKILL
12962,"Perform installation, configuration,",H_SKILL
12963,deployment of operating systems and standard software for laptops and desktop computers,H_SKILL
12964,Microsoft Teams,LANG_FRAM
12965,communication,S_SKILL
12966,proactive,S_SKILL
12967,Work full-,S_SKILL
12968,Bachelor’s degree,REQUIREMENT
12969,experience in end user support roles. Extensive expertise,H_SKILL
12970,Microsoft Office,LANG_FRAM
12971,Outlook,H_SKILL
12972,Excel,LANG_FRAM
12973,O365 cloud environments,S_SKILL
12974,knowledge of mobile device management,H_SKILL
12975,Familiarity with audio/video conference systems,H_SKILL
12976,Microsoft Teams,LANG_FRAM
12977,communication skills,S_SKILL
12978,work independently,S_SKILL
12979,collaboratively,S_SKILL
12980,Microsoft Certified,LANG_FRAM
12981,designing and developing solutions,H_SKILL
12982,bridge the gap between the theoretically possible and the practically implementable,H_SKILL
12983,Engage with stakeholders,S_SKILL
12984,Collaborate,S_SKILL
12985,simulated performance,H_SKILL
12986,Design and prototype algorithms,H_SKILL
12987,target hardware,H_SKILL
12988,Seeker,LANG_FRAM
12989,tracking algorithms,H_SKILL
12990,mentor and coach,S_SKILL
12991,image processing,H_SKILL
12992,sensor data,H_SKILL
12993,data simulation,H_SKILL
12994,Collaborate,S_SKILL
12995,game design,H_SKILL
12996,"Implement game assets including graphics, audio, and animations",H_SKILL
12997,game difficulty and pacing to ensure,H_SKILL
12998,updated on industry trends and emerging technologies,H_SKILL
12999,game design,H_SKILL
13000,Unity,LANG_FRAM
13001,Unreal Engine,LANG_FRAM
13002,creative vision,S_SKILL
13003,translate ideas,S_SKILL
13004,problem-solving skills,S_SKILL
13005,attention to detail,S_SKILL
13006,Bachelor's,REQUIREMENT
13007,machine learning,LANG_FRAM
13008,ML,LANG_FRAM
13009,AI,LANG_FRAM
13010,Python,LANG_FRAM
13011,PyTorch,LANG_FRAM
13012,Bachelor’s degree,REQUIREMENT
13013,experience programming,H_SKILL
13014,Python,LANG_FRAM
13015,C++,LANG_FRAM
13016,ML,LANG_FRAM
13017,Degree,REQUIREMENT
13018,Machine Learning,LANG_FRAM
13019,PyTorch,LANG_FRAM
13020,developing large-scale systems,H_SKILL
13021,diagnose technical problems,H_SKILL
13022,debug code,H_SKILL
13023,communication skills,S_SKILL
13024,statistical analysis,H_SKILL
13025,data manipulation,H_SKILL
13026,machine learning,LANG_FRAM
13027,collaborate,S_SKILL
13028,Collaborate,S_SKILL
13029,understand business objectives,H_SKILL
13030,"Clean, preprocess, and analyze large datasets",H_SKILL
13031,Develop,H_SKILL
13032,machine learning,LANG_FRAM
13033,exploratory data analysis,H_SKILL
13034,updated with the latest advancements,H_SKILL
13035,machine learning,LANG_FRAM
13036,Communicate findings,S_SKILL
13037,reports,S_SKILL
13038,Collaborate,S_SKILL
13039,Master's,REQUIREMENT
13040,PhD,REQUIREMENT
13041,machine learning,LANG_FRAM
13042,Python,LANG_FRAM
13043,R,LANG_FRAM
13044,data analysis,H_SKILL
13045,model development,H_SKILL
13046,understanding of statistical analysis,H_SKILL
13047,hypothesis testing,H_SKILL
13048,machine learning,LANG_FRAM
13049,scikit,LANG_FRAM
13050,TensorFlow,LANG_FRAM
13051,PyTorch,LANG_FRAM
13052,knowledge of data visualization,H_SKILL
13053,Tableau,LANG_FRAM
13054,communicate,S_SKILL
13055,SQL,LANG_FRAM
13056,problem-solving skills,S_SKILL
13057,communication skills,S_SKILL
13058,convey technical concepts,H_SKILL
13059,cloud,LANG_FRAM
13060,AWS,LANG_FRAM
13061,Azure,LANG_FRAM
13062,GCP,LANG_FRAM
13063,defeat sophisticated threats,H_SKILL
13064,present metrics,S_SKILL
13065,Manage,H_SKILL
13066,Develop,H_SKILL
13067,Collaborate,S_SKILL
13068,plan,S_SKILL
13069,Create and deliver usable metrics which visualise the overall vulnerability,H_SKILL
13070,analysis complex technical problems,H_SKILL
13071,"understanding of security vulnerability tools, processes, and techniques",H_SKILL
13072,knowledge and understanding of best practice techniques,H_SKILL
13073,CISSP,REQUIREMENT
13074,CISM,REQUIREMENT
13075,Essentials:,H_SKILL
13076,"devise, develop and innovate new working procedures",H_SKILL
13077,manage own workload effectively,S_SKILL
13078,C3,LANG_FRAM
13079,Interpersonal skills,S_SKILL
13080,communicate and liaise,S_SKILL
13081,produce clear and concise assessments,S_SKILL
13082,problem,S_SKILL
13083,plan own workload independently,S_SKILL
13084,work with suppliers,S_SKILL
13085,collaborate,S_SKILL
13086,management,S_SKILL
13087,developing and implementing operational delivery,H_SKILL
13088,creating vulnerability remediation plans producing meaningful and insightful,H_SKILL
13089,reports,S_SKILL
13090,ambition,S_SKILL
13091,Advanced Planning,H_SKILL
13092,APRUK,LANG_FRAM
13093,scenario planning,H_SKILL
13094,"designing, developing, and implementing an interactive tool",H_SKILL
13095,NLP,H_SKILL
13096,large language models,LANG_FRAM
13097,metadata extraction,H_SKILL
13098,data visualisation,H_SKILL
13099,UI design,H_SKILL
13100,AI,LANG_FRAM
13101,ML,LANG_FRAM
13102,AI,LANG_FRAM
13103,communication skills,S_SKILL
13104,Design and develop interactive,H_SKILL
13105,NLP,H_SKILL
13106,NLP,H_SKILL
13107,API,LANG_FRAM
13108,Collaborate,S_SKILL
13109,define and implement core requirements,H_SKILL
13110,cloud,LANG_FRAM
13111,degree,REQUIREMENT
13112,AI,LANG_FRAM
13113,ML,LANG_FRAM
13114,natural language processing techniques,H_SKILL
13115,APIs,LANG_FRAM
13116,Python,LANG_FRAM
13117,JavaScript,LANG_FRAM
13118,SQL,LANG_FRAM
13119,metadata extraction and browser,H_SKILL
13120,UI design,H_SKILL
13121,Proactive,S_SKILL
13122,self,S_SKILL
13123,ability to work independently,S_SKILL
13124,part of a team,S_SKILL
13125,problem-solving,S_SKILL
13126,analytical,S_SKILL
13127,interest in the interplay between technology and society.,H_SKILL
13128,data analytics,H_SKILL
13129,Cloud,LANG_FRAM
13130,Testing,H_SKILL
13131,proactive,S_SKILL
13132,motivated,S_SKILL
13133,enthusiastic,S_SKILL
13134,customer driven,S_SKILL
13135,commercially,S_SKILL
13136,passion,S_SKILL
13137,"knowledge, experience and a",H_SKILL
13138,communication,S_SKILL
13139,presentation skills,S_SKILL
13140,portfolio,REQUIREMENT
13141,prioritise effectively,S_SKILL
13142,degree,REQUIREMENT
13143,attention to detail,S_SKILL
13144,presented,S_SKILL
13145,flexibility,S_SKILL
13146,full driving license,REQUIREMENT
13147,Implement the DPO,H_SKILL
13148,build/maintain the client's,H_SKILL
13149,Consistently inform,S_SKILL
13150,degree,REQUIREMENT
13151,P,LANG_FRAM
13152,CIPP,LANG_FRAM
13153,work independently,S_SKILL
13154,team player,S_SKILL
13155,communication (verbal and written),S_SKILL
13156,degree,REQUIREMENT
13157,time management,S_SKILL
13158,"maintain confidentiality,",H_SKILL
13159,staying calm in high pressure scenarios,S_SKILL
13160,emotional intelligence,S_SKILL
13161,Microsoft Office,LANG_FRAM
13162,organised,S_SKILL
13163,disciplined,S_SKILL
13164,attention to detail,S_SKILL
13165,"written, verbal and non-verbal communication skills",S_SKILL
13166,Knowledge of IT and cyber security and ISO certifications,H_SKILL
13167,Negotiation skills,H_SKILL
13168,keen travellers,S_SKILL
13169,close eye on performance considerations,S_SKILL
13170,Implement new vehicles and vehicles systems,H_SKILL
13171,existing vehicle features,H_SKILL
13172,Solve problems,S_SKILL
13173,Write extensible,H_SKILL
13174,Bachelor’s Degree,REQUIREMENT
13175,C++,LANG_FRAM
13176,software design,H_SKILL
13177,communicate,S_SKILL
13178,problem-solving skills,S_SKILL
13179,developing games for console platforms,H_SKILL
13180,writing game code,H_SKILL
13181,writing optimized code,H_SKILL
13182,BS,REQUIREMENT
